id,ride_id,timestamp,rpm,speed_kph,torque_nm,voltage_out,power_band,temp_c,humidity_pct,fluid_loss_l,sweat_rate_l_hr,skin_temp_c,battery_voltage_v,motor_current_a,motor_power_w,ml_sweat_probability,sweat_reduction_active
62993,RIDE_20260522_132655,2026-05-22 13:46:00.305996+00,64.3,19.3,47.6,2.27,LOW,29.86,39.42,0.2,0.6292,36.0,38.21,0.22,8.41,0,false
62994,RIDE_20260522_132655,2026-05-22 13:46:01.310523+00,64.6,19.3,45.4,2.23,LOW,29.86,39.42,0.2,0.6292,36.0,38.21,0.22,8.41,0,false
62995,RIDE_20260522_132655,2026-05-22 13:46:02.309598+00,64.8,19.3,40.7,2.15,LOW,29.86,39.42,0.2,0.6292,36.0,38.21,0.21,8.02,0,false
62996,RIDE_20260522_132655,2026-05-22 13:46:03.314595+00,66.0,19.3,48.7,2.29,LOW,29.86,39.42,0.2,0.6292,36.0,38.22,0.19,7.26,0,false
62997,RIDE_20260522_132655,2026-05-22 13:46:04.317515+00,65.6,19.1,56.5,2.44,LOW,29.86,39.42,0.2,0.6292,36.0,38.19,0.29,11.08,0,false
62998,RIDE_20260522_132655,2026-05-22 13:46:05.32308+00,65.6,18.9,59.2,2.49,LOW,29.86,39.42,0.2,0.6292,36.0,38.2,0.25,9.55,0,false
62999,RIDE_20260522_132655,2026-05-22 13:46:06.369806+00,63.4,19.0,52.3,2.36,LOW,30.38,38.77,0.2,0.6292,36.0,38.2,0.25,9.55,0,false
63000,RIDE_20260522_132655,2026-05-22 13:46:07.371619+00,64.3,18.7,58.9,2.48,LOW,30.38,38.77,0.2,0.6292,36.0,38.21,0.2,7.64,0,false
63001,RIDE_20260522_132655,2026-05-22 13:46:08.373523+00,63.1,19.0,58.2,2.47,LOW,30.38,38.77,0.2,0.6292,36.0,38.21,0.2,7.64,0,false
63002,RIDE_20260522_132655,2026-05-22 13:46:09.375067+00,71.9,18.8,53.0,2.37,LOW,30.38,38.77,0.2,0.6292,36.0,38.15,0.41,15.64,0,false
63003,RIDE_20260522_132655,2026-05-22 13:46:10.378222+00,69.2,18.5,54.9,2.41,LOW,30.38,38.77,0.2,0.6292,36.0,38.17,0.35,13.36,0,false
63004,RIDE_20260522_132655,2026-05-22 13:46:11.382627+00,70.1,18.3,50.2,2.32,LOW,30.38,38.77,0.2,0.6292,36.0,38.13,0.49,18.68,0,false
63005,RIDE_20260522_132655,2026-05-22 13:46:12.388806+00,68.9,18.0,48.9,2.3,LOW,30.38,38.77,0.2,0.6292,37.0,38.18,0.3,11.45,0,false
63006,RIDE_20260522_132655,2026-05-22 13:46:13.390507+00,74.0,17.6,58.1,2.47,LOW,30.38,38.77,0.2,0.6292,37.0,38.1,0.61,23.24,0,false
63007,RIDE_20260522_132655,2026-05-22 13:46:14.392772+00,75.4,17.5,61.5,2.5,LOW,30.38,38.77,0.2,0.6292,37.0,38.1,0.58,22.1,0,false
63008,RIDE_20260522_132655,2026-05-22 13:46:15.394598+00,72.4,17.4,55.8,2.42,LOW,30.38,38.77,0.2,0.6292,37.0,38.1,0.58,22.1,0,false
63009,RIDE_20260522_132655,2026-05-22 13:46:16.443395+00,68.4,17.3,48.8,2.3,LOW,31.01,38.38,0.2,0.6292,37.0,37.68,2.09,78.75,0,false
63010,RIDE_20260522_132655,2026-05-22 13:46:17.444469+00,74.4,16.8,68.4,2.5,LOW,31.01,38.38,0.2,0.6292,37.0,37.98,0.94,35.7,0,false
63011,RIDE_20260522_132655,2026-05-22 13:46:18.446605+00,72.2,17.3,61.7,2.5,LOW,31.01,38.38,0.2,0.6292,37.0,37.69,2.02,76.13,0,false
63012,RIDE_20260522_132655,2026-05-22 13:46:19.448545+00,72.8,17.3,59.1,2.48,LOW,31.01,38.38,0.2,0.6292,37.0,37.61,2.22,83.49,0,false
63013,RIDE_20260522_132655,2026-05-22 13:46:20.451375+00,74.1,17.3,53.7,2.39,LOW,31.01,38.38,0.2,0.6292,37.0,37.75,1.71,64.55,0,false
63014,RIDE_20260522_132655,2026-05-22 13:46:21.453026+00,74.0,17.1,53.0,2.37,LOW,31.01,38.38,0.2,0.6292,37.0,37.72,1.81,68.27,0,false
63015,RIDE_20260522_132655,2026-05-22 13:46:22.456231+00,69.1,16.8,60.3,2.5,LOW,31.01,38.38,0.2,0.6292,37.0,37.79,1.54,58.2,0,false
63016,RIDE_20260522_132655,2026-05-22 13:46:23.463076+00,68.1,16.5,58.6,2.47,LOW,31.01,38.38,0.2,0.6292,37.0,37.79,1.54,58.2,0,false
63017,RIDE_20260522_132655,2026-05-22 13:46:24.468066+00,69.5,16.6,64.1,2.5,LOW,31.01,38.38,0.2,0.6292,37.0,37.68,1.95,73.48,0,false
63018,RIDE_20260522_132655,2026-05-22 13:46:25.476246+00,71.1,16.6,57.5,2.45,LOW,31.01,38.38,0.2,0.6292,37.0,37.52,2.46,92.3,0,false
63019,RIDE_20260522_132655,2026-05-22 13:46:26.523288+00,71.2,16.7,58.5,2.47,LOW,31.1,37.72,0.2,0.6292,37.0,37.39,2.94,109.93,0,false
63020,RIDE_20260522_132655,2026-05-22 13:46:27.526096+00,71.3,16.6,74.0,2.5,LOW,31.1,37.72,0.2,0.6292,37.0,37.41,2.83,105.87,0,false
63021,RIDE_20260522_132655,2026-05-22 13:46:28.52958+00,66.7,16.4,69.0,2.5,LOW,31.1,37.72,0.2,0.6292,37.0,37.24,3.39,126.24,0,false
63022,RIDE_20260522_132655,2026-05-22 13:46:29.529968+00,68.7,16.4,65.9,2.5,LOW,31.1,37.72,0.2,0.6292,37.0,37.2,3.51,130.57,0,false
63023,RIDE_20260522_132655,2026-05-22 13:46:30.531088+00,69.1,16.2,65.7,2.5,LOW,31.1,37.72,0.2,0.6292,37.0,37.2,3.51,130.57,0,false
63024,RIDE_20260522_132655,2026-05-22 13:46:31.534447+00,69.2,16.3,60.0,2.5,LOW,31.1,37.72,0.2,0.6292,37.0,37.2,3.48,129.46,0,false
63025,RIDE_20260522_132655,2026-05-22 13:46:32.53484+00,68.7,16.3,57.2,2.45,LOW,31.1,37.72,0.2,0.6292,37.0,37.19,3.47,129.05,0,false
63026,RIDE_20260522_132655,2026-05-22 13:46:33.537224+00,70.9,16.4,61.4,2.5,LOW,31.1,37.72,0.2,0.6292,37.0,37.26,3.18,118.49,0,false
63027,RIDE_20260522_132655,2026-05-22 13:46:34.53877+00,66.8,16.4,65.4,2.5,LOW,31.1,37.72,0.2,0.6292,37.0,37.25,3.21,119.57,0,false
63028,RIDE_20260522_132655,2026-05-22 13:46:35.541177+00,69.6,16.3,63.0,2.5,LOW,31.1,37.72,0.2,0.6292,37.0,37.18,3.45,128.27,0,false
63029,RIDE_20260522_132655,2026-05-22 13:46:36.590674+00,70.2,16.3,55.8,2.42,LOW,31.44,37.22,0.2,0.6292,37.0,37.37,2.73,102.02,0,false
63030,RIDE_20260522_132655,2026-05-22 13:46:37.599031+00,66.6,16.2,56.6,2.44,LOW,31.44,37.22,0.2,0.6292,37.0,37.37,2.73,102.02,0,false
63031,RIDE_20260522_132655,2026-05-22 13:46:38.601406+00,67.0,15.8,57.2,2.45,LOW,31.44,37.22,0.2,0.6292,37.0,37.42,2.56,95.8,0,false
63032,RIDE_20260522_132655,2026-05-22 13:46:39.603171+00,71.1,16.2,57.7,2.46,LOW,31.44,37.22,0.2,0.6292,37.0,37.22,3.24,120.59,0,false
63033,RIDE_20260522_132655,2026-05-22 13:46:40.605418+00,72.2,16.6,63.3,2.5,LOW,31.44,37.22,0.2,0.6292,37.0,37.23,3.19,118.76,0,false
63034,RIDE_20260522_132655,2026-05-22 13:46:41.60873+00,71.6,16.8,57.4,2.45,LOW,31.44,37.22,0.2,0.6292,37.0,37.29,2.97,110.75,0,false
63035,RIDE_20260522_132655,2026-05-22 13:46:42.610382+00,70.6,16.8,54.8,2.4,LOW,31.44,37.22,0.2,0.6292,37.0,37.63,1.72,64.72,0,false
63036,RIDE_20260522_132655,2026-05-22 13:46:43.614488+00,71.2,17.0,47.0,2.26,LOW,31.44,37.22,0.2,0.6292,37.0,37.84,0.98,37.08,0,false
63037,RIDE_20260522_132655,2026-05-22 13:46:44.621198+00,61.2,16.5,36.5,2.07,LOW,31.44,37.22,0.2,0.6292,37.0,38.08,0.18,6.85,0,false
63038,RIDE_20260522_132655,2026-05-22 13:46:45.623572+00,57.2,16.3,38.4,2.11,LOW,31.44,37.22,0.2,0.6292,37.0,38.08,0.18,6.85,0,false
63039,RIDE_20260522_132655,2026-05-22 13:46:46.673893+00,58.0,15.7,40.6,2.15,LOW,31.44,36.49,0.2,0.6292,37.0,38.08,0.19,7.24,0,false
63040,RIDE_20260522_132655,2026-05-22 13:46:47.675557+00,61.4,15.2,56.1,2.43,LOW,31.44,36.49,0.2,0.6292,37.0,38.03,0.36,13.69,0,false
63041,RIDE_20260522_132655,2026-05-22 13:46:48.677495+00,66.3,17.2,56.4,2.43,LOW,31.44,36.49,0.2,0.6292,37.0,37.77,1.37,51.74,0,false
63042,RIDE_20260522_132655,2026-05-22 13:46:49.679179+00,72.3,18.0,55.9,2.43,LOW,31.44,36.49,0.2,0.6292,37.0,37.84,1.07,40.49,0,false
63043,RIDE_20260522_132655,2026-05-22 13:46:50.685555+00,69.5,19.5,43.3,2.2,LOW,31.44,36.49,0.2,0.6292,37.0,38.07,0.28,10.66,0,false
63044,RIDE_20260522_132655,2026-05-22 13:46:51.688314+00,67.0,20.7,36.8,2.08,LOW,31.44,36.49,0.2,0.6292,37.0,38.1,0.17,6.48,0,false
63045,RIDE_20260522_132655,2026-05-22 13:46:52.690311+00,0.0,22.1,29.7,1.0,LOW,31.44,36.49,0.2,0.6292,37.0,38.11,0.14,5.34,0,false
63046,RIDE_20260522_132655,2026-05-22 13:46:53.69451+00,0.0,24.2,24.3,1.0,LOW,31.44,36.49,0.2,0.6292,37.0,38.11,0.14,5.34,0,false
63047,RIDE_20260522_132655,2026-05-22 13:46:54.696341+00,0.0,25.4,20.3,1.0,LOW,31.44,36.49,0.2,0.6292,37.0,38.15,0.01,0.38,0,false
63048,RIDE_20260522_132655,2026-05-22 13:46:55.700161+00,0.0,26.6,17.2,1.0,LOW,31.44,36.49,0.2,0.6292,37.0,38.2,-0.07,-2.67,0,false
63049,RIDE_20260522_132655,2026-05-22 13:46:56.747348+00,0.0,28.6,15.0,1.0,LOW,31.04,36.02,0.2,0.6292,37.0,38.22,-0.07,-2.68,0,false
63050,RIDE_20260522_132655,2026-05-22 13:46:57.74938+00,0.0,29.9,13.4,1.0,LOW,31.04,36.02,0.2,0.6292,37.0,38.23,-0.07,-2.68,0,false
63051,RIDE_20260522_132655,2026-05-22 13:46:58.750686+00,0.0,31.2,12.3,1.0,LOW,31.04,36.02,0.2,0.6292,37.0,38.23,-0.07,-2.68,0,false
63052,RIDE_20260522_132655,2026-05-22 13:46:59.753057+00,0.0,32.4,11.6,1.0,LOW,31.04,36.02,0.2,0.6292,37.0,38.24,-0.07,-2.68,0,false
63053,RIDE_20260522_132655,2026-05-22 13:47:00.75697+00,0.0,33.7,11.0,1.0,LOW,31.04,36.02,0.2,0.6292,37.0,38.24,-0.07,-2.68,0,false
63054,RIDE_20260522_132655,2026-05-22 13:47:01.758207+00,0.0,34.6,10.7,1.0,LOW,31.04,36.02,0.2,0.6292,37.0,38.23,-0.07,-2.68,0,false
63055,RIDE_20260522_132655,2026-05-22 13:47:02.763165+00,0.0,35.1,23.7,1.0,LOW,31.04,36.02,0.2,0.6292,37.0,38.24,-0.07,-2.68,0,false
63056,RIDE_20260522_132655,2026-05-22 13:47:03.767193+00,0.0,35.7,44.2,1.0,LOW,31.04,36.02,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63057,RIDE_20260522_132655,2026-05-22 13:47:04.768902+00,0.0,35.7,35.6,1.0,LOW,31.04,36.02,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63058,RIDE_20260522_132655,2026-05-22 13:47:05.772213+00,0.0,34.7,29.6,1.0,LOW,31.04,36.02,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63059,RIDE_20260522_132655,2026-05-22 13:47:06.821127+00,0.0,34.8,25.3,1.0,LOW,31.0,36.55,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63060,RIDE_20260522_132655,2026-05-22 13:47:07.823186+00,0.0,33.8,22.2,1.0,LOW,31.0,36.55,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63061,RIDE_20260522_132655,2026-05-22 13:47:08.824415+00,0.0,31.9,20.1,1.0,LOW,31.0,36.55,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63062,RIDE_20260522_132655,2026-05-22 13:47:09.826136+00,0.0,30.4,18.9,1.0,LOW,31.0,36.55,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63063,RIDE_20260522_132655,2026-05-22 13:47:10.828966+00,4.5,29.5,17.7,1.0,LOW,31.0,36.55,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63064,RIDE_20260522_132655,2026-05-22 13:47:11.830204+00,0.0,28.3,17.0,1.0,LOW,31.0,36.55,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63065,RIDE_20260522_132655,2026-05-22 13:47:12.833969+00,0.0,27.4,16.9,1.0,LOW,31.0,36.55,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63066,RIDE_20260522_132655,2026-05-22 13:47:13.839871+00,39.8,26.5,17.0,1.0,LOW,31.0,36.55,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63067,RIDE_20260522_132655,2026-05-22 13:47:14.842043+00,0.0,26.1,16.9,1.0,LOW,31.0,36.55,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63068,RIDE_20260522_132655,2026-05-22 13:47:15.844009+00,0.0,26.7,15.6,1.0,LOW,31.0,36.55,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63069,RIDE_20260522_132655,2026-05-22 13:47:16.895722+00,0.0,27.1,14.7,1.0,LOW,31.57,36.73,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63070,RIDE_20260522_132655,2026-05-22 13:47:17.896836+00,0.0,28.1,14.2,1.0,LOW,31.57,36.73,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63071,RIDE_20260522_132655,2026-05-22 13:47:18.901686+00,0.0,28.9,14.3,1.0,LOW,31.57,36.73,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63072,RIDE_20260522_132655,2026-05-22 13:47:19.904115+00,0.0,30.3,13.8,1.0,LOW,31.57,36.73,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63073,RIDE_20260522_132655,2026-05-22 13:47:20.907872+00,51.3,31.6,22.7,1.0,LOW,31.57,36.73,0.2,0.6292,37.0,38.25,-0.08,-3.06,0,false
63074,RIDE_20260522_132655,2026-05-22 13:47:21.907753+00,0.0,32.2,19.6,1.0,LOW,31.57,36.73,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63075,RIDE_20260522_132655,2026-05-22 13:47:22.911983+00,0.0,32.3,17.9,1.0,LOW,31.57,36.73,0.2,0.6292,37.0,38.24,-0.08,-3.06,0,false
63076,RIDE_20260522_132655,2026-05-22 13:47:23.912023+00,0.0,34.1,17.0,1.0,LOW,31.57,36.73,0.2,0.6292,37.0,38.24,-0.09,-3.44,0,false
63077,RIDE_20260522_132655,2026-05-22 13:47:24.91452+00,0.0,34.4,16.2,1.0,LOW,31.57,36.73,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63078,RIDE_20260522_132655,2026-05-22 13:47:25.920254+00,0.0,35.1,15.7,1.0,LOW,31.57,36.73,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63079,RIDE_20260522_132655,2026-05-22 13:47:26.97076+00,0.0,35.0,18.1,1.0,LOW,30.88,36.43,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63080,RIDE_20260522_132655,2026-05-22 13:47:27.972234+00,14.4,34.6,15.8,1.0,LOW,30.88,36.43,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63081,RIDE_20260522_132655,2026-05-22 13:47:28.974456+00,0.0,30.7,14.2,1.0,LOW,30.88,36.43,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63082,RIDE_20260522_132655,2026-05-22 13:47:29.979666+00,0.0,26.1,13.3,1.0,LOW,30.88,36.43,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63083,RIDE_20260522_132655,2026-05-22 13:47:30.983867+00,0.0,25.4,15.7,1.0,LOW,30.88,36.43,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63084,RIDE_20260522_132655,2026-05-22 13:47:31.985431+00,83.0,25.1,28.2,1.0,LOW,30.88,36.43,0.2,0.6292,37.0,38.24,-0.09,-3.44,0,false
63085,RIDE_20260522_132655,2026-05-22 13:47:32.989629+00,77.5,25.6,22.6,1.0,LOW,30.88,36.43,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63086,RIDE_20260522_132655,2026-05-22 13:47:33.991588+00,16.8,26.6,19.5,1.0,LOW,30.88,36.43,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63087,RIDE_20260522_132655,2026-05-22 13:47:34.998863+00,0.0,26.8,17.9,1.0,LOW,30.88,36.43,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63088,RIDE_20260522_132655,2026-05-22 13:47:36.002774+00,0.0,27.3,16.4,1.0,LOW,30.88,36.43,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63089,RIDE_20260522_132655,2026-05-22 13:47:37.052038+00,0.0,28.2,15.2,1.0,LOW,31.27,36.3,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63090,RIDE_20260522_132655,2026-05-22 13:47:38.058988+00,0.0,28.6,14.2,1.0,LOW,31.27,36.3,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63091,RIDE_20260522_132655,2026-05-22 13:47:39.060735+00,0.0,28.6,13.5,1.0,LOW,31.27,36.3,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63092,RIDE_20260522_132655,2026-05-22 13:47:40.065309+00,0.0,29.0,13.0,1.0,LOW,31.27,36.3,0.2,0.6292,37.0,38.25,-0.09,-3.44,0,false
63093,RIDE_20260522_132655,2026-05-22 13:47:41.068443+00,0.0,29.2,12.5,1.0,LOW,31.27,36.3,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63094,RIDE_20260522_132655,2026-05-22 13:47:42.070372+00,0.0,29.3,12.5,1.0,LOW,31.27,36.3,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63095,RIDE_20260522_132655,2026-05-22 13:47:43.073388+00,0.0,29.2,12.1,1.0,LOW,31.27,36.3,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63096,RIDE_20260522_132655,2026-05-22 13:47:44.077014+00,0.0,30.0,12.0,1.0,LOW,31.27,36.3,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63097,RIDE_20260522_132655,2026-05-22 13:47:45.078876+00,0.0,30.0,11.9,1.0,LOW,31.27,36.3,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63098,RIDE_20260522_132655,2026-05-22 13:47:46.080787+00,0.0,30.6,12.1,1.0,LOW,31.27,36.3,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63099,RIDE_20260522_132655,2026-05-22 13:47:47.132621+00,0.0,30.6,11.7,1.0,LOW,30.59,36.57,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63100,RIDE_20260522_132655,2026-05-22 13:47:48.133932+00,0.0,30.7,11.4,1.0,LOW,30.59,36.57,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63101,RIDE_20260522_132655,2026-05-22 13:47:49.137781+00,6.8,31.5,11.6,1.0,LOW,30.59,36.57,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63102,RIDE_20260522_132655,2026-05-22 13:47:50.14043+00,6.6,31.5,11.5,1.0,LOW,30.59,36.57,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63103,RIDE_20260522_132655,2026-05-22 13:47:51.140188+00,0.0,31.9,13.2,1.0,LOW,30.59,36.57,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63104,RIDE_20260522_132655,2026-05-22 13:47:52.142101+00,59.0,32.5,17.3,1.0,LOW,30.59,36.57,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63105,RIDE_20260522_132655,2026-05-22 13:47:53.144709+00,14.0,31.4,17.0,1.0,LOW,30.59,36.57,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63106,RIDE_20260522_132655,2026-05-22 13:47:54.15063+00,0.0,28.1,16.2,1.0,LOW,30.59,36.57,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63107,RIDE_20260522_132655,2026-05-22 13:47:55.152379+00,0.0,19.7,15.4,1.0,LOW,30.59,36.57,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63108,RIDE_20260522_132655,2026-05-22 13:47:56.155967+00,51.5,17.7,15.2,1.68,LOW,30.59,36.57,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63109,RIDE_20260522_132655,2026-05-22 13:47:57.202954+00,57.0,18.3,69.9,2.5,LOW,30.9,37.04,0.23,0.6456,37.0,38.24,-0.04,-1.53,0,false
63110,RIDE_20260522_132655,2026-05-22 13:47:58.205861+00,61.2,19.6,88.8,2.5,LOW,30.9,37.04,0.23,0.6456,37.0,37.98,0.94,35.7,0,false
63111,RIDE_20260522_132655,2026-05-22 13:47:59.211813+00,65.5,21.6,74.4,2.5,LOW,30.9,37.04,0.23,0.6456,37.0,38.17,0.25,9.54,0,false
63112,RIDE_20260522_132655,2026-05-22 13:48:00.214464+00,75.6,22.9,59.0,2.48,LOW,30.9,37.04,0.23,0.6456,37.0,38.17,0.25,9.54,0,false
63113,RIDE_20260522_132655,2026-05-22 13:48:01.227314+00,17.8,23.9,46.3,1.0,LOW,30.9,37.04,0.23,0.6456,37.0,38.17,0.25,9.54,0,false
63114,RIDE_20260522_132655,2026-05-22 13:48:02.228657+00,14.1,23.9,36.7,1.0,LOW,30.9,37.04,0.23,0.6456,37.0,38.21,0.16,6.11,0,false
63115,RIDE_20260522_132655,2026-05-22 13:48:03.232583+00,0.0,24.0,29.8,1.0,LOW,30.9,37.04,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63116,RIDE_20260522_132655,2026-05-22 13:48:04.237514+00,85.1,24.8,27.1,1.9,LOW,30.9,37.04,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63117,RIDE_20260522_132655,2026-05-22 13:48:05.241236+00,85.0,24.9,78.8,2.5,LOW,30.9,37.04,0.23,0.6456,37.0,38.25,-0.07,-2.68,0,false
63118,RIDE_20260522_132655,2026-05-22 13:48:06.241202+00,78.8,26.9,72.2,1.0,LOW,30.9,37.04,0.23,0.6456,37.0,38.09,0.54,20.57,0,false
63119,RIDE_20260522_132655,2026-05-22 13:48:07.28997+00,87.6,28.4,68.7,1.0,LOW,31.7,36.18,0.23,0.6456,37.0,38.23,0.03,1.15,0,false
63120,RIDE_20260522_132655,2026-05-22 13:48:08.292215+00,23.5,28.2,53.8,1.0,LOW,31.7,36.18,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63121,RIDE_20260522_132655,2026-05-22 13:48:09.293432+00,15.4,28.6,42.5,1.0,LOW,31.7,36.18,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63122,RIDE_20260522_132655,2026-05-22 13:48:10.295077+00,0.0,28.4,34.2,1.0,LOW,31.7,36.18,0.23,0.6456,37.0,38.24,-0.09,-3.44,0,false
63123,RIDE_20260522_132655,2026-05-22 13:48:11.2969+00,0.0,28.3,28.2,1.0,LOW,31.7,36.18,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63124,RIDE_20260522_132655,2026-05-22 13:48:12.304408+00,82.4,28.3,28.6,1.0,LOW,31.7,36.18,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63125,RIDE_20260522_132655,2026-05-22 13:48:13.307379+00,54.3,28.7,40.2,1.0,LOW,31.7,36.18,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63126,RIDE_20260522_132655,2026-05-22 13:48:14.308049+00,84.3,28.5,44.7,1.0,LOW,31.7,36.18,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63127,RIDE_20260522_132655,2026-05-22 13:48:15.309202+00,42.8,28.9,46.1,1.0,LOW,31.7,36.18,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63128,RIDE_20260522_132655,2026-05-22 13:48:16.310899+00,16.4,29.1,36.6,1.0,LOW,31.7,36.18,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63129,RIDE_20260522_132655,2026-05-22 13:48:17.400044+00,10.5,28.9,29.9,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63130,RIDE_20260522_132655,2026-05-22 13:48:18.362505+00,0.0,28.7,25.2,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63131,RIDE_20260522_132655,2026-05-22 13:48:19.364709+00,0.0,29.2,21.7,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63132,RIDE_20260522_132655,2026-05-22 13:48:20.366588+00,0.0,28.8,18.9,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63133,RIDE_20260522_132655,2026-05-22 13:48:21.368881+00,0.0,28.8,16.9,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63134,RIDE_20260522_132655,2026-05-22 13:48:22.376607+00,84.9,28.2,29.7,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63135,RIDE_20260522_132655,2026-05-22 13:48:23.380094+00,91.3,29.2,74.3,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63136,RIDE_20260522_132655,2026-05-22 13:48:24.381238+00,29.8,30.6,57.8,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63137,RIDE_20260522_132655,2026-05-22 13:48:25.382638+00,0.0,29.6,45.7,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63138,RIDE_20260522_132655,2026-05-22 13:48:26.384701+00,0.0,29.3,36.9,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63139,RIDE_20260522_132655,2026-05-22 13:48:27.3862+00,0.0,29.2,30.3,1.0,LOW,30.72,36.07,0.23,0.6456,37.0,38.26,-0.09,-3.44,0,false
63140,RIDE_20260522_132655,2026-05-22 13:48:28.436253+00,86.3,28.5,38.5,1.0,LOW,30.52,36.76,0.23,0.6456,37.0,38.26,-0.09,-3.44,0,false
63141,RIDE_20260522_132655,2026-05-22 13:48:29.438197+00,47.2,29.5,56.6,1.0,LOW,30.52,36.76,0.23,0.6456,37.0,38.26,-0.09,-3.44,0,false
63142,RIDE_20260522_132655,2026-05-22 13:48:30.441911+00,13.7,28.6,43.3,1.0,LOW,30.52,36.76,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63143,RIDE_20260522_132655,2026-05-22 13:48:31.443791+00,85.1,27.8,49.0,1.0,LOW,30.52,36.76,0.23,0.6456,37.0,38.25,-0.09,-3.44,0,false
63144,RIDE_20260522_132655,2026-05-22 13:48:32.451191+00,65.3,28.7,52.5,1.0,LOW,30.52,36.76,0.23,0.6456,37.0,38.26,-0.09,-3.44,0,false
